_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev15a,ev16a,ev17a,ev18a,ev19a,ev1a,ev20a,ev21a,ev22a,ev23a,ev24a,ev25a,ev26a,ev27a,ev28a,ev29a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,eventstate0,eventstate1,eventstate10,eventstate11,eventstate12,eventstate13,eventstate14,eventstate15,eventstate16,eventstate17,eventstate18,eventstate19,eventstate2,eventstate20,eventstate21,eventstate22,eventstate23,eventstate24,eventstate25,eventstate26,eventstate27,eventstate28,eventstate29,eventstate3,eventstate4,eventstate5,eventstate6,eventstate7,eventstate8,eventstate9,eventtype0,eventtype1,eventtype10,eventtype11,eventtype12,eventtype13,eventtype14,eventtype15,eventtype16,eventtype17,eventtype18,eventtype19,eventtype2,eventtype20,eventtype21,eventtype22,eventtype23,eventtype24,eventtype25,eventtype26,eventtype27,eventtype28,eventtype29,eventtype3,eventtype4,eventtype5,eventtype6,eventtype7,eventtype8,eventtype9,noevents,othertextfield0,othertextfield1,othertextfield10,othertextfield11,othertextfield12,othertextfield13,othertextfield14,othertextfield15,othertextfield16,othertextfield17,othertextfield18,othertextfield19,othertextfield2,othertextfield20,othertextfield21,othertextfield22,othertextfield23,othertextfield24,othertextfield25,othertextfield26,othertextfield27,othertextfield28,othertextfield29,othertextfield3,othertextfield4,othertextfield5,othertextfield6,othertextfield7,othertextfield8,othertextfield9,step_2_for_each_event_you_have_highlighted_select_the_event_state_and_the_event_type,verification,id,sentence,,
714042469,5/11/2015 07:02:20,1633956121,5/11/2015 07:01:40,false,superrewards,0.9659,24796792,USA,NY,New York,72.80.63.240,0-2,,,,,,,,,,,9-11,,,,,,,,,,,,,,,,,,,Is happening,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,38,Crane Co. said it holds an 8.9% stake in Milton Roy Corp.  an analytical-instruments maker  and may seek control of the company . ',,
714042469,5/11/2015 08:20:27,1633976200,5/11/2015 08:19:44,false,prodege,0.9498,14848125,GBR,L6,Shrewsbury,86.138.223.142,19-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38,Crane Co. said it holds an 8.9% stake in Milton Roy Corp.  an analytical-instruments maker  and may seek control of the company . ',,
714042469,5/11/2015 16:00:27,1634130731,5/11/2015 15:59:05,false,clixsense,0.9294,11106820,USA,MA,Taunton,173.48.52.95,0,,,,,,,,,,,1,,,,,,,,,,,19,20,,,,,,,Will happen,Will happen,,,,,,,,,,,Will happen,,,,,,,,,,,Will happen,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,38,Crane Co. said it holds an 8.9% stake in Milton Roy Corp.  an analytical-instruments maker  and may seek control of the company . ',,
714042469,5/11/2015 16:41:04,1634150086,5/11/2015 16:40:14,false,instagc,0.9598,30475714,USA,OH,Salem,71.74.157.145,19-20,,,,,,,,,,,3-4,,,,,,,,,,,,,,,,,,,Will happen,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,38,Crane Co. said it holds an 8.9% stake in Milton Roy Corp.  an analytical-instruments maker  and may seek control of the company . ',,
714042469,5/11/2015 19:08:55,1634293313,5/11/2015 19:07:34,false,clixsense,0.9319,32165471,GBR,E3,Enfield,80.43.129.188,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38,Crane Co. said it holds an 8.9% stake in Milton Roy Corp.  an analytical-instruments maker  and may seek control of the company . ',,
714042469,5/11/2015 19:37:50,1634322514,5/11/2015 19:36:55,false,zoombucks,0.9548,4711962,CAN,ON,Markham,174.88.29.12,9,,,,,,,,,,,10,,,,,,,,,,,11,,,,,,,,Is happening,Is happening,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,38,Crane Co. said it holds an 8.9% stake in Milton Roy Corp.  an analytical-instruments maker  and may seek control of the company . ',,
714042469,5/12/2015 01:56:32,1634501190,5/12/2015 01:53:43,false,elite,0.9469,31441522,IRL,"","",185.51.72.255,2,,,,,,,,,,,4,,,,,,,,,,,19,,,,,,,,Has happened,Is happening,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,Reporting,Other,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,the company holds a stake/owns something,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,38,Crane Co. said it holds an 8.9% stake in Milton Roy Corp.  an analytical-instruments maker  and may seek control of the company . ',,
714042469,5/12/2015 02:34:52,1634521521,5/12/2015 02:32:43,false,instagc,0.9354,32556346,USA,PA,Warren,207.255.244.59,4,,,,,,,,,,,2,,,,,,,,,,,19,20,,,,,,,Is happening,Has happened,,,,,,,,,,,Will happen,,,,,,,,,,,Will happen,,,,,,,Reporting,Perception,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,38,Crane Co. said it holds an 8.9% stake in Milton Roy Corp.  an analytical-instruments maker  and may seek control of the company . ',,
714042470,5/25/2015 17:33:37,1643073710,5/25/2015 17:31:31,false,prodege,0.9865,19854505,GBR,H8,Liverpool,92.28.85.177,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,ah next up is that thirteen dollar a barrel level we saw in the winter of nineteen ninety-four . ',,
714042470,5/26/2015 02:12:21,1643237394,5/26/2015 02:11:14,false,prodege,0.9812,23482077,USA,TX,Garland,71.164.238.226,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,ah next up is that thirteen dollar a barrel level we saw in the winter of nineteen ninety-four . ',,
714042470,5/26/2015 19:13:53,1643534866,5/26/2015 19:09:33,false,instagc,0.9847,30880172,USA,"","",166.171.123.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,it's simply stating the price of a barrel level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,ah next up is that thirteen dollar a barrel level we saw in the winter of nineteen ninety-four . ',,
714042470,5/27/2015 18:56:58,1644209977,5/27/2015 18:56:09,false,clixsense,0.9754,30475246,CAN,QC,Montréal,68.168.122.156,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,ah next up is that thirteen dollar a barrel level we saw in the winter of nineteen ninety-four . ',,
714042470,5/29/2015 15:23:06,1645792719,5/29/2015 15:22:22,false,prodege,0.9844,1966113,CAN,NL,Stephenville,71.7.143.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,ah next up is that thirteen dollar a barrel level we saw in the winter of nineteen ninety-four . ',,
714042470,5/30/2015 19:44:12,1646788967,5/30/2015 19:42:20,false,prodege,0.9654,32435273,CAN,ON,Mississauga,99.229.137.149,14-17,,,,,,,,,,,5-9,,,,,,,,,,,,,,,,,,,Has happened,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,39,ah next up is that thirteen dollar a barrel level we saw in the winter of nineteen ninety-four . ',,
714042470,5/31/2015 09:12:49,1647175271,5/31/2015 09:11:40,false,prodege,0.9635,23930372,GBR,G5,Tunbridge Wells,78.146.44.59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,ah next up is that thirteen dollar a barrel level we saw in the winter of nineteen ninety-four . ',,
714042470,5/31/2015 22:57:46,1647634822,5/31/2015 22:56:41,false,bitcoinget,0.967,28503763,USA,CA,San Francisco,107.217.186.64,3,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,Will happen,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,39,ah next up is that thirteen dollar a barrel level we saw in the winter of nineteen ninety-four . ',,
714042470,6/3/2015 01:42:03,1649700073,6/3/2015 01:41:48,false,elite,0.9619,31879791,USA,VA,Manassas,207.244.72.195,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,ah next up is that thirteen dollar a barrel level we saw in the winter of nineteen ninety-four . ',,
714042470,6/4/2015 20:44:18,1651742105,6/4/2015 20:43:34,false,clixsense,0.9603,31379566,USA,IL,Channahon,75.49.216.241,1-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,ah next up is that thirteen dollar a barrel level we saw in the winter of nineteen ninety-four . ',,
714042470,6/5/2015 19:23:13,1652516785,6/5/2015 19:22:13,false,prodege,0.9787,2044524,GBR,Z7,Macclesfield,213.104.15.106,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,ah next up is that thirteen dollar a barrel level we saw in the winter of nineteen ninety-four . ',,
714042470,6/5/2015 21:31:24,1652601561,6/5/2015 21:25:52,false,coinworker,0.9065,29936162,USA,CA,San Jose,68.68.96.212,0-17,,,,,,,,,,,1-17,,,,,,,,,,,1-2,7-17,10-17,3-6,,,,,Will happen,Will happen,,,,,,,,,,,Will happen,,,,,,,,,,,Has happened,Has happened,Is happening,,,,,Reporting,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,Reporting,Reporting,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,39,ah next up is that thirteen dollar a barrel level we saw in the winter of nineteen ninety-four . ',,
714042470,6/6/2015 13:56:49,1653441720,6/6/2015 13:56:00,false,clixsense,0.976,27754226,GBR,O3,South Ockendon,92.232.236.243,4-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,ah next up is that thirteen dollar a barrel level we saw in the winter of nineteen ninety-four . ',,
714042470,6/6/2015 21:19:22,1653821739,6/6/2015 21:17:45,false,eup_slw,0.9531,18574912,USA,NJ,East Orange,108.50.137.124,10-11,,,,,,,,,,,12-14,,,,,,,,,,,16-17,,,,,,,,Is happening,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,Perception,Reporting,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Year,,,,,,,,,,,,,,,,,,,3,39,ah next up is that thirteen dollar a barrel level we saw in the winter of nineteen ninety-four . ',,
714042470,6/7/2015 02:05:37,1653943493,6/7/2015 02:03:27,false,elite,0.947,31848532,USA,CA,San Jose,198.23.76.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,we can do this  and create,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,ah next up is that thirteen dollar a barrel level we saw in the winter of nineteen ninety-four . ',,
714042471,5/8/2015 15:02:23,1632206174,5/8/2015 15:01:14,false,meprizescf,1,28483210,USA,WI,Minocqua,75.143.134.247,7,,,,,,,,,,,14,,,,,,,,,,,20,,,,,,,,Has happened,Is happening,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,40,` ` It looks as though they panicked  ' ' a detective  speaking on condition of anonymity  said of the robbers . ,,
714042471,5/8/2015 15:40:02,1632223740,5/8/2015 15:34:08,false,clixsense,0.9717,10798016,GBR,C7,Coventry,86.24.245.191,2-5,,,,,,,,,,,12-16,,,,,,,,,,,18-20,,,,,,,,Is happening,Is happening,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,40,` ` It looks as though they panicked  ' ' a detective  speaking on condition of anonymity  said of the robbers . ,,
714042471,5/8/2015 16:08:25,1632238933,5/8/2015 16:07:53,false,elite,0.9624,31913360,GBR,"","",188.227.166.188,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40,` ` It looks as though they panicked  ' ' a detective  speaking on condition of anonymity  said of the robbers . ,,
714042471,5/8/2015 16:11:58,1632240806,5/8/2015 16:10:17,false,instagc,0.9699,22981457,CAN,ON,Dundas,72.38.94.178,,,,,,,,,,,,7,,,,,,,,,,,14,,,,,,,,,Has happened,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40,` ` It looks as though they panicked  ' ' a detective  speaking on condition of anonymity  said of the robbers . ,,
714042471,5/8/2015 16:43:42,1632256977,5/8/2015 16:42:41,false,clixsense,0.9385,30130805,USA,MI,Wyandotte,63.141.31.35,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40,` ` It looks as though they panicked  ' ' a detective  speaking on condition of anonymity  said of the robbers . ,,
714042471,5/8/2015 17:49:44,1632285653,5/8/2015 17:47:49,false,clixsense,0.9566,29095456,IRL,7,Dublin,79.97.202.104,7,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40,` ` It looks as though they panicked  ' ' a detective  speaking on condition of anonymity  said of the robbers . ,,
714042471,5/8/2015 17:49:49,1632285752,5/8/2015 17:48:26,false,instagc,0.9668,20312760,GBR,I2,Manchester,90.244.150.108,7,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40,` ` It looks as though they panicked  ' ' a detective  speaking on condition of anonymity  said of the robbers . ,,
714042471,5/8/2015 18:30:59,1632330072,5/8/2015 18:28:52,false,clixsense,0.9638,6362702,GBR,B7,Bristol,90.222.102.171,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40,` ` It looks as though they panicked  ' ' a detective  speaking on condition of anonymity  said of the robbers . ,,
714042471,5/8/2015 18:31:33,1632330737,5/8/2015 18:29:06,false,prodege,0.9212,4253262,CAN,ON,Sudbury,66.103.45.5,7,,,,,,,,,,,14,,,,,,,,,,,20,,,,,,,,Has happened,Is happening,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,Perception,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,40,` ` It looks as though they panicked  ' ' a detective  speaking on condition of anonymity  said of the robbers . ,,
714042471,5/8/2015 19:12:02,1632378048,5/8/2015 19:09:25,false,prodege,0.9074,29849805,GBR,Z1,Swansea,82.1.37.235,7,,,,,,,,,,,14,,,,,,,,,,,20,,,,,,,,Has happened,Is happening,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,Perception,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,40,` ` It looks as though they panicked  ' ' a detective  speaking on condition of anonymity  said of the robbers . ,,
714042471,5/8/2015 19:53:25,1632428766,5/8/2015 19:51:29,false,instagc,0.8896,31865697,USA,KY,Nicholasville,76.177.247.4,12,,,,,,,,,,,14,,,,,,,,,,,15,16,17,18,,,,,Is happening,Is happening,,,,,,,,,,,Is happening,,,,,,,,,,,Is happening,Is happening,Is happening,,,,,Reporting,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,Reporting,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,40,` ` It looks as though they panicked  ' ' a detective  speaking on condition of anonymity  said of the robbers . ,,
714042471,5/8/2015 19:56:40,1632433527,5/8/2015 19:55:28,false,instagc,0.9553,22535866,GBR,M2,Solihull,80.195.193.86,12,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,Is happening,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40,` ` It looks as though they panicked  ' ' a detective  speaking on condition of anonymity  said of the robbers . ,,
714042471,5/8/2015 20:04:18,1632447293,5/8/2015 20:03:12,false,clixsense,0.954,32549163,CAN,MB,Winnipeg,206.45.167.246,0-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40,` ` It looks as though they panicked  ' ' a detective  speaking on condition of anonymity  said of the robbers . ,,
714042471,5/8/2015 20:35:09,1632504867,5/8/2015 20:32:41,false,prodege,0.9547,16101132,GBR,F9,Hayes,2.223.214.149,14,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,Is happening,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40,` ` It looks as though they panicked  ' ' a detective  speaking on condition of anonymity  said of the robbers . ,,
714042471,5/8/2015 21:32:29,1632568757,5/8/2015 21:31:27,false,meprizescf,0.9454,30341376,USA,NJ,Hamburg,71.48.101.217,14,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40,` ` It looks as though they panicked  ' ' a detective  speaking on condition of anonymity  said of the robbers . ,,
714042472,5/8/2015 21:30:00,1632566177,5/8/2015 21:29:24,false,instagc,0.9568,31184650,USA,IA,Mason City,173.26.27.82,1-5,,,,,,,,,,,16-28,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,41,The men appeared in the store at 469 Vermont St. in Brownsville around 7:15 p.m.  after the victim  Linda Sanders  35  had finished her cleaning and was waiting for her clothes to dry  detectives said . ',,
714042472,5/8/2015 21:37:37,1632574908,5/8/2015 21:36:58,false,meprizescf,0.9454,30341376,USA,NJ,Hamburg,71.48.101.217,2,,,,,,,,,,,26,,,,,,,,,,,28,31,,,,,,,Has happened,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,Has happened,,,,,,,Perception,Intention or Attempt,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,41,The men appeared in the store at 469 Vermont St. in Brownsville around 7:15 p.m.  after the victim  Linda Sanders  35  had finished her cleaning and was waiting for her clothes to dry  detectives said . ',,
714042472,5/8/2015 22:18:15,1632622505,5/8/2015 22:17:22,false,elite,0.9517,32173500,GBR,"","",90.194.126.118,2,,,,,,,,,,,26,,,,,,,,,,,31,,,,,,,,Has happened,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,41,The men appeared in the store at 469 Vermont St. in Brownsville around 7:15 p.m.  after the victim  Linda Sanders  35  had finished her cleaning and was waiting for her clothes to dry  detectives said . ',,
714042472,5/8/2015 22:27:58,1632633967,5/8/2015 22:26:57,false,instagc,0.9327,23287154,USA,CA,San Jose,130.65.251.20,0-5,,,,,,,,,,,17-36,,,,,,,,,,,38-39,,,,,,,,Has happened,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,41,The men appeared in the store at 469 Vermont St. in Brownsville around 7:15 p.m.  after the victim  Linda Sanders  35  had finished her cleaning and was waiting for her clothes to dry  detectives said . ',,
714042472,5/8/2015 22:39:45,1632647702,5/8/2015 22:39:05,false,prodege,0.9706,15439740,AUS,2,Jannali,14.200.59.55,2,,,,,,,,,,,26,,,,,,,,,,,31,,,,,,,,Has happened,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,41,The men appeared in the store at 469 Vermont St. in Brownsville around 7:15 p.m.  after the victim  Linda Sanders  35  had finished her cleaning and was waiting for her clothes to dry  detectives said . ',,
714042472,5/8/2015 23:01:33,1632674141,5/8/2015 22:44:53,false,clixsense,0.9232,22947672,GBR,"","",88.144.86.217,2,,,,,,,,,,,25-26,,,,,,,,,,,30-31,35-36,39,,,,,,Has happened,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,Will happen,Has happened,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,Intention or Attempt,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,41,The men appeared in the store at 469 Vermont St. in Brownsville around 7:15 p.m.  after the victim  Linda Sanders  35  had finished her cleaning and was waiting for her clothes to dry  detectives said . ',,
714042472,5/9/2015 03:23:27,1632934001,5/9/2015 02:53:48,false,clixsense,0.9803,6363498,USA,GA,Fort Valley,23.125.3.6,1-5,,,,,,,,,,,26-28,,,,,,,,,,,31-36,,,,,,,,Has happened,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,Perception,Perception,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,41,The men appeared in the store at 469 Vermont St. in Brownsville around 7:15 p.m.  after the victim  Linda Sanders  35  had finished her cleaning and was waiting for her clothes to dry  detectives said . ',,
714042472,5/9/2015 07:23:58,1633038643,5/9/2015 07:22:38,false,instagc,0.9598,30475714,USA,OH,Salem,71.74.157.145,2-5,,,,,,,,,,,25-28,,,,,,,,,,,30-36,,,,,,,,Has happened,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,Perception,Perception,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,41,The men appeared in the store at 469 Vermont St. in Brownsville around 7:15 p.m.  after the victim  Linda Sanders  35  had finished her cleaning and was waiting for her clothes to dry  detectives said . ',,
714042472,5/9/2015 07:57:22,1633051522,5/9/2015 07:56:41,false,instagc,0.9834,13581319,USA,IL,Mount Vernon,66.232.166.86,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41,The men appeared in the store at 469 Vermont St. in Brownsville around 7:15 p.m.  after the victim  Linda Sanders  35  had finished her cleaning and was waiting for her clothes to dry  detectives said . ',,
714042472,5/9/2015 10:29:47,1633110200,5/9/2015 10:26:51,false,prodege,0.9635,21417560,GBR,C3,Cambridge,151.225.116.143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41,The men appeared in the store at 469 Vermont St. in Brownsville around 7:15 p.m.  after the victim  Linda Sanders  35  had finished her cleaning and was waiting for her clothes to dry  detectives said . ',,
